蒐集時間,樣本Key,日期,最新時間,代號,名稱,股票型態,目前狀態,目前決策,結果分類,首次價格,目前/驗證價格,驗證報酬%,驗證最高報酬%,驗證最大回撤%,漲停距離%,短線漲速分,量能跳升分,二次攻擊分,日內振幅%,是否貼近日內高,大盤背景分,夜盤風險分,AI/智能分,風險分,事件分,漲停前兆分,漲停前兆候選,前兆蒐集原因,資料品質分
2026-08-03 18:03:42,2026-07-08_2610,2026-07-08,21:16:14,2610,華航,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,22.05,22.05,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_2399,2026-07-08,21:16:14,2399,映泰,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,48.65,48.65,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_1795,2026-07-08,21:16:14,1795,美時,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,209.5,209.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_6919,2026-07-08,21:16:14,6919,康霈*,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,104.5,104.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_00878,2026-07-08,21:16:14,00878,國泰永續高股息,ETF / 市場動能,⚪ 候選 / 觀察,觀察,追蹤中,33.2,33.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_2609,2026-07-08,21:16:14,2609,陽明,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,52.3,52.3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_1718,2026-07-08,00:06:09,1718,中纖,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,14.95,14.95,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_2478,2026-07-08,00:06:09,2478,大毅,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,193.5,193.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_6753,2026-07-08,00:06:09,6753,龍德造船,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,147.0,147.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_2474,2026-07-08,00:06:09,2474,可成,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,196.0,196.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_6831,2026-07-08,00:06:09,6831,邁科,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,775.0,775.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_1514,2026-07-08,00:06:09,1514,亞力,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,121.0,121.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_2630,2026-07-08,00:06:09,2630,亞航,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,53.8,53.8,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-08_8150,2026-07-08,21:16:14,8150,南茂,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,109.0,106.5,-2.29,0.0,-2.29,10.0,0.0,0.0,0.0,2.29,0,82.9,46.9,43.0,30.0,0.0,12.64,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-08_6147,2026-07-08,00:44:07,6147,頎邦,,⚪ 候選 / 觀察,觀察,弱勢/回撤,200.0,200.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,34.0,30.0,0.0,12.64,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-07-07_2059,2026-07-07,23:59:57,2059,川湖,動能股 / 先看資金,🔴 已過熱 / 等回測,不可追,有效/上漲,7785.0,8260.0,6.1,6.1,0.0,3.9,100.0,0.0,0.0,6.1,1,82.9,46.9,50.0,30.0,0.0,42.39,⚪ 一般樣本,最高報酬拉升 / 大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_1409,2026-07-07,23:59:57,1409,新纖,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,30.25,31.7,4.79,4.79,0.0,5.21,100.0,0.0,0.0,4.79,1,82.9,46.9,50.0,30.0,0.0,42.39,⚪ 一般樣本,最高報酬拉升 / 大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2458,2026-07-07,23:59:57,2458,義隆,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,179.0,188.0,5.03,5.03,0.0,4.97,100.0,0.0,0.0,5.03,1,82.9,46.9,50.0,30.0,0.0,42.39,⚪ 一般樣本,最高報酬拉升 / 大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2882,2026-07-07,23:59:57,2882,國泰金,中大型資金股,👀 前兆出現,等低吸,有效/上漲,93.4,97.0,3.85,3.85,0.0,6.15,93.15,0.0,0.0,3.85,1,82.9,46.9,50.0,30.0,0.0,40.47,⚪ 一般樣本,最高報酬拉升 / 大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2883,2026-07-07,23:59:57,2883,凱基金,動能股 / 先看資金,👀 前兆出現,等低吸,有效/上漲,29.0,30.1,3.79,3.79,0.0,6.21,92.01,0.0,0.0,3.79,1,82.9,46.9,50.0,30.0,0.0,40.15,⚪ 一般樣本,最高報酬拉升 / 大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_6446,2026-07-07,23:59:57,6446,藥華藥,動能股 / 先看資金,👀 前兆出現,等低吸,有效/上漲,1445.0,1495.0,3.46,3.46,0.0,6.54,85.74,0.0,0.0,3.46,1,82.9,46.9,50.0,30.0,0.0,38.4,⚪ 一般樣本,最高報酬拉升 / 大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2885,2026-07-07,23:59:57,2885,元大金,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,68.4,69.8,2.05,2.05,0.0,7.95,58.95,0.0,0.0,2.05,1,82.9,46.9,50.0,30.0,0.0,30.89,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_3665,2026-07-07,23:59:57,3665,貿聯-KY,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,1945.0,1980.0,1.8,1.8,0.0,8.2,34.2,0.0,0.0,1.8,0,82.9,46.9,50.0,30.0,0.0,23.96,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2887,2026-07-07,23:59:57,2887,台新新光金,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,34.3,34.9,1.75,1.75,0.0,8.25,33.25,0.0,0.0,1.75,0,82.9,46.9,50.0,30.0,0.0,23.7,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_6182,2026-07-07,01:23:28,6182,合晶,,⚪ 無有效報價,觀察,追蹤中,156.0,156.0,-100.0,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,80.8,40.0,0.0,23.37,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_6173,2026-07-07,01:23:28,6173,信昌電,,⚪ 無有效報價,觀察,追蹤中,315.5,315.5,-100.0,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,68.8,20.0,0.0,22.77,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_3026,2026-07-07,23:59:57,3026,禾伸堂,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,963.0,867.0,-9.97,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,70.0,30.0,0.0,21.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2881,2026-07-07,23:59:57,2881,富邦金,中大型資金股,⚪ 候選 / 觀察,觀察,追蹤中,121.5,123.0,1.23,1.23,0.0,8.77,23.37,0.0,0.0,1.23,0,82.9,46.9,50.0,30.0,0.0,20.93,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2886,2026-07-07,23:59:57,2886,兆豐金,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,46.3,46.8,1.08,1.08,0.0,8.92,20.52,0.0,0.0,1.08,0,82.9,46.9,50.0,30.0,0.0,20.13,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2449,2026-07-07,23:59:57,2449,京元電子,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,351.0,317.0,-9.69,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,64.5,30.0,0.0,19.46,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2379,2026-07-07,23:59:57,2379,瑞昱,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,769.0,776.0,0.91,0.91,0.0,9.09,17.29,0.0,0.0,0.91,0,82.9,46.9,50.0,30.0,0.0,19.23,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_8112,2026-07-07,23:59:57,8112,至上,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,89.5,90.2,0.78,0.78,0.0,9.22,14.82,0.0,0.0,0.78,0,82.9,46.9,50.0,30.0,0.0,18.54,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_3481,2026-07-07,23:59:57,3481,群創,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,69.2,64.2,-7.23,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,61.2,30.0,0.0,18.31,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_6274,2026-07-07,01:23:28,6274,台燿,,⚪ 無有效報價,觀察,追蹤中,1630.0,1630.0,-100.0,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,57.8,30.0,0.0,17.12,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_6213,2026-07-07,23:59:57,6213,聯茂,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,396.0,379.0,-4.29,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.8,20.0,0.0,16.47,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2330,2026-07-07,23:59:57,2330,台積電,中大型資金股,⏳ 到價等確認,嚴格小量等待確認,追蹤中,2460.0,2440.0,-0.81,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,55.8,30.0,0.0,16.42,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_1216,2026-07-07,23:59:57,1216,統一,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,77.8,78.0,0.26,0.26,0.0,9.74,4.94,0.0,0.0,0.26,0,82.9,46.9,50.0,30.0,0.0,15.77,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2890,2026-07-07,23:59:57,2890,永豐金,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,41.0,41.1,0.24,0.24,0.0,9.76,4.56,0.0,0.0,0.24,0,82.9,46.9,50.0,30.0,0.0,15.66,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2884,2026-07-07,23:59:57,2884,玉山金,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,34.45,34.5,0.15,0.15,0.0,9.85,2.85,0.0,0.0,0.15,0,82.9,46.9,50.0,30.0,0.0,15.19,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_1301,2026-07-07,23:59:57,1301,台塑,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,60.4,57.3,-5.13,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,51.2,30.0,0.0,14.81,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2454,2026-07-07,23:59:57,2454,聯發科,中大型資金股,⚪ 候選 / 觀察,觀察,追蹤中,4125.0,4030.0,-2.3,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,21.0,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2327,2026-07-07,23:59:57,2327,國巨*,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,1005.0,905.0,-9.95,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,29.2,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2308,2026-07-07,23:59:57,2308,台達電,中大型資金股,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,1995.0,1890.0,-5.26,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,23.8,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_3711,2026-07-07,23:59:57,3711,日月光投控,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,679.0,651.0,-4.12,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,37.5,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2344,2026-07-07,23:59:57,2344,華邦電,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,183.0,174.0,-4.92,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,21.0,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2408,2026-07-07,23:59:57,2408,南亞科,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,420.5,403.0,-4.16,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,32.0,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2383,2026-07-07,23:59:57,2383,台光電,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,5475.0,5220.0,-4.66,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,37.5,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_3037,2026-07-07,23:59:57,3037,欣興,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,917.0,840.0,-8.4,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,21.0,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_8046,2026-07-07,23:59:57,8046,南電,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,1075.0,1030.0,-4.19,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,29.2,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_3661,2026-07-07,23:59:57,3661,世芯-KY,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,4215.0,4035.0,-4.27,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,15.5,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_4958,2026-07-07,23:59:57,4958,臻鼎-KY,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,579.0,548.0,-5.35,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,21.0,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2303,2026-07-07,23:59:57,2303,聯電,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,166.0,155.0,-6.63,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,29.2,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2317,2026-07-07,23:59:57,2317,鴻海,中大型資金股,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,242.0,237.0,-2.07,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,18.2,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_3443,2026-07-07,23:59:57,3443,創意,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,4605.0,4480.0,-2.71,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,21.0,20.0,0.0,14.44,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2313,2026-07-07,23:59:57,2313,華通,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,235.0,218.0,-7.23,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2382,2026-07-07,23:59:57,2382,廣達,中大型資金股,⏳ 到價等確認,嚴格小量等待確認,追蹤中,378.0,373.0,-1.32,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_3441,2026-07-07,23:59:57,3441,聯一光,小型強攻 / 漲停前兆股,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,79.0,71.1,-10.0,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_0050,2026-07-07,23:59:57,0050,元大台灣50,ETF / 市場動能,⏳ 到價等確認,嚴格小量等待確認,追蹤中,108.25,106.2,-1.89,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2345,2026-07-07,23:59:57,2345,智邦,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,2645.0,2455.0,-7.18,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_6669,2026-07-07,23:59:57,6669,緯穎,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,5035.0,5015.0,-0.4,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2337,2026-07-07,23:59:57,2337,旺宏,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,144.5,139.0,-3.81,0.0,-3.81,10.0,0.0,0.0,0.0,3.81,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_6770,2026-07-07,23:59:57,6770,力積電,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,72.6,70.1,-3.44,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_6271,2026-07-07,23:59:57,6271,同欣電,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,272.0,247.0,-9.19,0.0,-9.19,10.0,0.0,0.0,0.0,9.19,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2368,2026-07-07,23:59:57,2368,金像電,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,1225.0,1135.0,-7.35,0.0,-7.35,10.0,0.0,0.0,0.0,7.35,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2409,2026-07-07,23:59:57,2409,友達,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,31.7,29.35,-7.41,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_1303,2026-07-07,23:59:57,1303,南亞,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,185.0,166.5,-10.0,0.0,-10.0,10.0,0.0,0.0,0.0,10.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2375,2026-07-07,23:59:57,2375,凱美,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,208.5,197.0,-5.52,0.0,-5.52,10.0,0.0,0.0,0.0,5.52,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_3008,2026-07-07,23:59:57,3008,大立光,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,4135.0,3890.0,-5.93,0.0,-5.93,10.0,0.0,0.0,0.0,5.93,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_1326,2026-07-07,23:59:57,1326,台化,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,67.6,63.3,-6.36,0.0,-6.36,10.0,0.0,0.0,0.0,6.36,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_6139,2026-07-07,23:59:57,6139,亞翔,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,932.0,883.0,-5.26,0.0,-5.26,10.0,0.0,0.0,0.0,5.26,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_6239,2026-07-07,23:59:57,6239,力成,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,344.5,323.5,-6.1,0.0,-6.1,10.0,0.0,0.0,0.0,6.1,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_4919,2026-07-07,23:59:57,4919,新唐,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,174.0,164.0,-5.75,0.0,-5.75,10.0,0.0,0.0,0.0,5.75,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_6515,2026-07-07,23:59:57,6515,穎崴,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,8915.0,8025.0,-9.98,0.0,-9.98,10.0,0.0,0.0,0.0,9.98,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2472,2026-07-07,23:59:57,2472,立隆電,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,405.0,369.0,-8.89,0.0,-8.89,10.0,0.0,0.0,0.0,8.89,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_2603,2026-07-07,23:59:57,2603,長榮,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,195.5,188.0,-3.84,0.0,-3.84,10.0,0.0,0.0,0.0,3.84,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_1717,2026-07-07,23:59:57,1717,長興,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,85.4,77.1,-9.72,0.0,-9.72,10.0,0.0,0.0,0.0,9.72,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_7769,2026-07-07,23:59:57,7769,鴻勁,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,6800.0,6180.0,-9.12,0.0,-9.12,10.0,0.0,0.0,0.0,9.12,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_4989,2026-07-07,23:59:57,4989,榮科,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,111.0,99.9,-10.0,0.0,-10.0,10.0,0.0,0.0,0.0,10.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_3231,2026-07-07,23:59:57,3231,緯創,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,158.0,155.5,-1.58,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-07-07_8150,2026-07-07,23:59:57,8150,南茂,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,115.5,109.0,-5.63,0.0,-5.63,10.0,0.0,0.0,0.0,5.63,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
